source_node,destination_node
1495463,1768753
637349,1414579
1139933,1429970
1570470,1200706
886896,904264
875603,611412
291802,1471039
827780,322254
524028,799502
1661570,454343
1664288,1158021
1766818,1810361
231175,148075
1161795,1668611
1401183,653224
452242,884529
1151034,1547537
1577047,1118106
427014,1392850
1583364,503419
1524481,1350710
104341,1539842
808728,923447
1630168,1368639
1769547,1731503
540093,139964
1526975,1337870
1834406,1618788
1446609,1614569
1713220,1593227
813470,485659
1829100,1799656
1166951,682491
1390619,2211
1758992,1830521
362624,1750754
478643,1740964
1151796,106451
1147157,200774
1116566,1127060
99337,1633198
1423478,1555696
677668,384265
261581,164119
1652848,530755
1835879,1789198
1572921,1402660
757308,346186
1194942,725191
151419,1297016
691347,1327566
1684642,708677
1495436,158652
1758611,1213762
1016137,1372937
74356,168224
1055147,1252525
1067923,114521
264699,1541925
21515,1459070
1296152,1607896
1473661,937130
419741,1148319
905497,1442823
788063,1134862
37748,1755703
1556844,1794566
775782,1550878
1605751,1023449
61181,180190
1140942,1723065
1542189,63715
1623821,337278
908933,1782541
1422445,1629107
1538700,573261
1841152,729867
1501196,1414535
761334,1785982
1019246,818856
1532336,1658171
530512,1625802
9664,1564704
1686304,413138
1150141,1396176
742085,342260
68413,384742
1849916,222998
1798806,77434
1325643,1188523
1761225,842402
711991,1469049
513144,1164094
1218559,1373993
1232281,1203234
1474751,768365
1820466,1279962
680902,759080
232693,1735388
891374,844813
615668,1454880
877001,270868
1493327,925573
748054,1840732
471584,177202
227405,373836
1776320,1725660
1020381,164675
1341429,289456
383194,777630
1784082,952714
1679332,279496
235783,1174131
563934,1401883
818505,505019
444038,1049849
1765311,548550
196683,982571
1708383,48622
445270,1318028
1648422,97006
1259431,287036
1095727,276938
1262285,1556777
759814,648564
18769,498015
1780987,523134
1175392,1249696
262678,817233
1624361,887374
901751,267100
1099794,145206
434387,76340
1744582,1278253
969137,1073021
50654,917690
1115848,544861
660953,233706
950151,1351946
41014,506897
543394,1813397
1068284,1839145
80843,1189001
357538,700403
1322531,902101
488977,1705385
1471866,1336172
725491,1300377
217295,490907
57226,769210
453278,1739810
1725313,572616
753570,1835550
253356,1425027
1361699,205081
1659331,1026801
664111,1512135
1410204,314709
161197,378630
137915,393596
535587,1493417
1098423,1828695
1682207,825994
1161256,47032
1033153,1745914
624975,750662
967303,412191
924275,1283668
613839,1425002
470594,1369294
1322500,1838370
317679,848874
1193942,484265
1063567,1184393
621813,1843226
592632,1352743
1787279,1643352
1343799,266428
411250,22242
67852,222127
312886,1719545
1218753,1056010
19691,481156
1669336,472336
373370,32966
1530232,1613988
117601,314387
1844937,677921
949286,1780017
1327084,441561
126544,1066950
652284,1677413
674075,706809
1475110,850572
1617260,1433214
51781,850163
781586,795385
710825,1067322
487061,1777890
1659529,1734958
1043188,771157
1516298,341423
1166951,1013164
1357616,1688316
53741,89783
875867,976678
705943,1712555
1230512,1458189
136147,473206
1371743,1676241
1586301,1172470
1775815,1694875
973638,980910
46987,612727
329009,590393
1058374,1433387
1442867,496775
1167782,1473950
638904,1738139
253518,1679953
123570,714090
1039063,511017
282828,365786
368947,1283428
161766,546451
1113435,1580612
233618,1077987
596613,1056843
1217200,452451
1394525,1255681
1347780,1275559
1035691,1833819
1543744,330282
1176238,1168517
640573,819209
37324,1035529
909878,1480623
1243852,1804879
652218,620714
623053,1810320
1047334,64729
602344,1354144
1286545,1569628
508367,137542
1797903,1793089
1307795,354464
629301,742975
931656,976969
97359,122429
880820,51349
1264439,682661
891817,1509760
1826913,1237741
219528,628123
297381,798976
1786649,801791
347282,329049
1131623,311259
636390,1846737
826913,1001474
1219094,397111
1219672,1194549
1797922,518874
298213,1755482
755289,265519
464032,424272
1741891,1201754
394218,503147
1601929,1752623
1807239,791775
404569,207228
644339,1282037
247898,1564457
143955,1118818
271866,1482056
307864,1593510
487133,540449
440208,963020
1691121,986840
1680603,475003
1230647,517137
244817,527019
126218,235861
13279,1028902
1632994,222846
1623697,1630201
940551,804343
563305,1308015
365063,1392258
1427647,56653
1071088,1373844
26348,1732565
1303749,944718
696847,1276800
998107,1526702
1351403,926310
1321999,408555
182055,167561
422904,1377664
720198,984179
2072,338695
1177742,1246133
1616743,1227516
1362341,1669974
204891,219224
1706361,1556873
1080580,1331008
175637,289350
1362339,633710
1026355,1552573
471372,100324
1382320,1496712
824900,1479812
612430,80605
973940,1445430
483250,1186746
273214,1293313
1398004,889268
1557040,265533
1231136,1777656
261126,648298
935424,969746
486914,1552182
391815,192623
710638,844813
295571,1861129
401018,1059317
1444185,482854
1752013,83497
658269,526740
1372251,974219
336473,1484261
1848759,1181259
1012260,1736768
538547,483842
255533,442703
783288,1331904
1334973,1233836
917058,1277372
734053,580488
1104575,797056
563275,1094064
829787,1734784
649713,1214079
882134,1768209
1332420,713072
129483,75130
460226,1412547
1089230,842261
992374,1390268
1533785,1088421
1502560,1044302
866813,93444
1006519,1355532
118786,557027
1673045,633791
1467988,197541
525138,160255
50776,367433
832615,1214365
1257107,516182
1686678,1056024
1118581,216110
1142973,1846666
739510,1210331
1515125,1278681
1572928,1740881
416735,1709929
252536,1295395
1032810,1030847
832725,478315
477069,1015179
959512,1704390
1338046,854762
922505,1024404
953193,455245
1268807,1113397
1812302,1052803
1314775,1419204
961248,1464151
1528369,871844
1620501,1224610
1041234,1030272
960367,1764571
1745684,1508493
1747871,7203
1054614,1791350
1222207,1355934
1584503,213614
788857,138828
1554074,1263621
1379637,1588908
194086,1172982
1401245,1430961
1092561,1388640
1463386,1234665
550460,738769
1047664,1667129
1071898,360378
1072180,1853294
1515184,832383
412757,916272
1268143,122750
610570,833452
620620,1796798
321949,321121
353265,195220
1714085,749776
1654214,1277807
17528,1727265
91451,199061
55994,567426
1345684,261488
861715,1445616
65530,214890
1479871,673202
985958,1437335
1032450,1314774
1074634,153806
1840631,1031020
1304751,689560
1040086,1549485
1410609,212492
1253816,905828
532724,292645
661661,742237
764546,292052
336614,1796111
571749,135960
1094072,763504
38311,87984
806518,1599830
1733746,475694
522251,998893
297003,345428
1508687,1041393
809710,231319
1578677,1463956
429442,1064226
1324396,631863
1127976,1127082
1042312,1264536
1129483,1003387
1694984,1107194
273130,279973
672746,1412361
138682,10895
1327523,99104
1629363,944809
718129,612939
1621652,1185502
1793383,756880
750104,191112
1562468,823444
1617564,1000192
324326,930707
707473,1551575
191106,677406
669896,719465
1783540,1734578
1327127,763785
1307705,954328
75138,1423870
766367,579757
1445627,994707
237971,639881
123901,1482382
809893,1549863
1348948,1714307
467225,281385
1241503,1505043
1253795,1359007
311679,667451
845873,918840
666034,1012080
142596,606123
1485017,1617649
1537303,1657747
1185821,1297865
258123,1273451
1714085,980745
1299310,797647
1101730,304897
151412,688070
1600572,1490358
1163070,956243
1019402,769851
1784818,147940
5879,825932
1228341,109428
243335,364118
247056,90116
173597,1485365
594628,1050267
386706,731656
1816242,1542842
1712313,17091
1843948,1118105
919876,1304171
343551,337291
1376105,231670
1347202,56103
344757,95021
1392828,1714822
1025744,853541
1304915,761610
96527,365075
901955,1539915
1101274,418821
660204,1556226
638369,228474
255290,907315
380563,820231
1015165,847942
1040230,43379
1537698,470933
1326544,1210148
124310,610338
487171,875749
380035,1416518
447240,12665
1810927,1152303
265567,1053796
901295,1434751
432302,222874
1471850,1020052
103909,1512147
1849409,345467
907348,1393652
835125,1087344
822908,360214
841593,1092396
93013,805592
164848,604588
1592960,542205
134370,264710
1055014,30105
20245,732143
1328334,1009975
1172842,1580514
1728177,1587632
1118549,656816
1799518,1616458
857982,424366
460998,1089661
928687,974867
779076,1237885
128874,580485
628089,629016
635444,164047
301658,178374
1293612,1215363
1159085,901446
1478332,1713848
274305,937429
1004874,1369349
1270666,1419228
1419164,92406
1310803,611942
611011,38530
1351887,390325
173857,1433284
1167572,545955
1736869,384
1827710,938678
700445,234722
419582,872379
594395,1557009
1477902,1487540
1378645,937298
49994,870580
1282875,673821
1826730,686466
1806455,1302290
1392319,358921
1303681,1028038
957470,1139965
714065,232393
959174,999023
408959,1021186
306668,912048
721905,995218
1357355,822101
206599,398544
542233,861492
1079901,1402868
870692,563855
546801,523335
479622,1592192
1336131,829864
1170572,518720
1826506,655808
325142,604461
573247,736562
554569,1854156
1542349,1849556
1671240,1109380
65548,451316
1283044,1389117
1553277,714137
1067900,643523
459172,1085197
370817,823376
1264439,1606017
266205,1766722
1228995,1611870
1207457,1413370
112575,25382
555662,1733714
86306,1614757
451878,769049
1009173,1253475
934848,251603
68696,1269759
1130253,466341
829838,952630
1751339,1286102
96099,1833350
1402364,208439
1489070,631278
188476,1620890
1376914,452996
1801998,1546393
946832,530629
1492489,1619653
1808353,1247574
1133243,177545
563601,759083
236188,205193
676996,1683911
590775,1145848
79000,1406795
1707554,680253
1581829,913828
422861,713970
618966,577768
1762192,555477
1488875,1660529
1193367,1216445
540246,1622983
904464,1352433
531239,1002772
634467,126581
650120,1710993
215304,476246
313656,1576739
607269,777632
1650827,1559810
78647,74776
597144,1351689
483869,984974
1582545,1172096
1144749,205560
1821805,1859863
1585034,1208206
245715,19501
1819486,1260727
1750164,41129
1287446,1569425
1017133,31283
1353400,562176
287153,60252
824846,1813537
1355952,272322
166823,37609
87136,1105599
1664096,594147
1185922,1014942
1219022,621593
755858,1731232
324343,656902
1452591,1245823
284860,515184
1241917,448167
511804,480601
1438293,344238
1099594,376650
992160,982279
472924,1612581
54089,431141
539099,193281
1278593,408438
476380,1437628
48024,870523
1351142,785316
863838,1272669
1439480,1837015
1510589,992571
1177508,1741711
1147414,1574375
1600638,727962
1295758,315022
818006,704717
1457826,970096
992504,1176625
1572728,655865
718639,197249
1206347,331730
1508515,1689339
1203824,1484697
350531,898688
149235,690327
1828322,1837156
1300783,984442
961221,862723
472323,1764049
1464280,855339
325670,126535
1293910,1641792
459434,1096047
1632788,1810316
291394,1201293
1738243,626053
1610680,1840175
843760,1323811
1115039,862661
1482049,886271
1640619,1019013
1331418,1260737
515090,1179748
1046227,750072
39799,983011
622398,56213
381972,1470008
947495,1796430
4054,1447625
1153767,1825488
1326004,1408970
589123,939188
987105,67713
977519,1297959
532378,992514
1577797,187177
853922,1694727
258560,1851427
511692,595112
597437,1439225
138032,1314435
1786972,156028
1497143,271289
90383,1710957
77550,687902
1837047,1207150
1571194,833827
1827453,476440
307960,988653
22250,623256
1724025,389509
1601673,1630105
175802,853935
1493593,128980
261723,1759344
546935,1063504
229679,1032094
1307306,1417816
1378723,559472
1290118,960806
653487,514492
444289,1562870
1786166,1717909
1594368,1038070
1669006,814918
1441573,158000
1014680,537907
857677,1369408
697638,713229
1615104,561613
126186,1121017
1081574,1634275
645897,1149637
1719791,1266034
199150,1789368
736526,558888
1288448,607052
1486649,324663
756877,5713
200401,1104296
1574728,213634
839087,895353
1564100,1560196
442231,646001
1049827,1660512
1053050,670392
357284,272775
214394,685062
453981,60345
601874,606186
1161678,725387
1161567,637914
1373948,1046431
1718460,246330
880797,375664
1366304,1082525
706591,171804
1640618,1455196
178034,133180
1841298,1509151
462341,1191636
1157501,938906
1670624,652630
11423,530966
1631216,994708
1437356,1832865
393551,181868
1695887,1833266
672173,1579647
132996,1630941
134098,772572
909919,985700
718572,1723376
326866,1671038
1081802,796042
294354,105534
107319,158587
15980,274565
310122,276373
1695847,1397858
300295,334645
1403037,354883
743526,399973
1748184,917075
873074,1014264
126292,1816282
1615453,344275
1218807,546894
1777130,95700
596252,81545
737989,1444826
423457,70724
146528,431630
213148,1018355
510970,880805
1196391,1108164
1277819,801144
39925,101475
734456,248445
1336219,1208700
1488729,83077
852255,570298
1364468,1569618
967298,1109361
1771878,83935
69962,1264298
1684940,441651
503782,1445772
720103,27183
310076,1623943
346797,1699294
655097,1005536
379226,1703141
552594,698562
1539921,1288346
889322,1359550
1474756,982892
749989,830635
100626,1504738
1722578,192061
1001024,1020921
1176759,127036
1776366,1099285
1648249,206801
499559,836742
911883,1218382
747551,863372
791215,814462
199654,1238134
334964,44595
657780,324802
1395002,523589
1305967,1317955
75359,1625643
929535,97501
1153326,384083
301694,434973
1131363,1404854
373395,775091
850996,764866
1579183,1019208
1201793,575234
84336,1459752
1770643,1718353
105757,1436155
1271514,140801
1180854,704785
1410250,307399
1428768,1681956
1568591,737988
636382,642970
1075809,782525
220624,1157222
1851602,1719356
1156539,755829
973862,1204522
1217417,1811358
1160950,1605408
44272,518667
1843839,1239658
810078,1823472
1158571,718015
281817,791745
1309907,1610380
567701,264744
399633,336046
1199026,373410
1065948,896929
46993,1194867
1348500,660478
1516745,1755097
984908,229480
345637,824452
117867,61416
1224508,1082668
1552533,454406
563697,232583
236777,1718648
1794896,1387371
406835,1002120
704206,91230
22384,1152623
1332527,1589952
463383,1050152
1594186,1817342
416645,307518
615312,589384
1218565,465404
1476693,1749951
880141,117716
380568,1055358
866104,245946
583989,1587076
280285,308509
548368,1033214
1082012,396333
1280492,1595243
410739,500415
771616,1355355
732450,159863
15522,409285
517622,1573178
1415080,945041
755287,520894
565376,1684354
1322218,12483
1089705,1419417
132588,64068
1317139,1687294
458065,1250858
141169,1409099
679228,841497
97794,1393810
1155334,1577674
341278,378722
1052058,790185
1091371,516091
209830,1611871
1636953,254635
301383,872694
42888,122027
1657385,1528797
1658196,1295961
836206,300770
1437266,245310
256778,1732946
1266015,319968
875820,128174
1528056,787097
1721195,1170443
1816559,567322
171015,287036
1536827,1639639
1591426,1773221
241434,976318
169278,602480
540453,1327360
318988,1807064
1482938,1373157
1563799,243982
1474595,860054
1389765,1176345
915832,1705358
603084,1586433
1401676,1661167
1507158,516716
932439,363817
1080758,1391553
1414918,183162
710907,687239
313544,673472
1462002,1287640
1786309,937762
8251,1446548
318325,309558
199584,987127
359120,1045144
1791955,1708636
817105,95343
1503275,1704177
1607124,95836
1754682,285780
1442376,1787348
79654,1856685
1672863,27639
79668,1337312
895330,941849
648444,107166
450064,168843
1775481,1336833
1781967,85927
1459542,1266409
451700,1501071
991784,1061542
663811,52071
1475246,431225
1406900,898430
1662638,1306414
500387,580023
